TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity
254:119,568,346,397,28.00,20.00
254:119,567,348,397,28.00,20.00
254:119,568,348,396,28.10,20.00
254:119,568,348,398,28.10,20.00
254:119,567,347,398,28.10,20.00
254:119,567,347,397,28.10,20.00
254:119,567,348,397,28.00,20.00
254:119,567,345,398,28.00,20.00
254:119,567,349,397,28.00,20.00
254:119,567,349,398,28.00,20.00
254:119,567,349,396,28.10,20.00
254:119,567,350,398,28.10,20.00
254:119,567,349,399,28.10,20.00
254:119,567,348,398,28.10,20.00
254:119,567,349,397,28.00,20.00
254:119,567,349,397,28.00,20.00
254:119,566,349,396,28.00,20.00
254:119,566,348,398,28.00,20.00
254:119,566,348,398,28.00,21.00
254:119,567,346,398,28.00,21.00
254:119,567,349,394,28.00,21.00
254:119,567,348,398,28.00,21.00
254:119,567,349,397,28.00,21.00
254:119,566,346,397,28.00,21.00
254:119,566,347,395,28.00,21.00
254:119,566,349,397,28.00,21.00
254:119,567,349,397,28.00,21.00
254:119,566,349,397,28.00,21.00
254:119,566,350,397,28.00,21.00
254:119,566,348,397,28.00,21.00
254:119,567,345,397,28.00,21.00
254:119,567,348,398,28.00,21.00
