,TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity
1142,15:36:00,0.7033933374715501,0.9581043409000398,0.7904053360697794,0.263481890293355,0.05543398978847547
31,20:10:00,0.004248137802607076,0.0,0.008826025180565909,0.17899234466797176,0.5514223194748358
210,23:09:00,0.0002474145907264912,0.0,0.007400989380136891,0.13562399857575225,0.5008876594690557
881,11:15:00,0.7305906154447432,1.0,0.8592440567812556,0.1699800209680925,0.43958181376124456
363,01:42:00,0.00029096834264432026,0.0,0.011401310336661865,0.09524657290368456,0.4701228749368792
777,09:31:00,0.6758224705152079,0.9430934656741108,0.8156451039981056,0.07997151504361755,0.6301969365426694
1010,13:24:00,0.8091635630043452,1.0,0.8516102932470304,0.3770340039166815,0.02625820568927789
1033,13:47:00,0.7643257006230315,1.0,0.8651445185565247,0.263584752635847,0.07196693411135424
188,22:47:00,0.00015225513275476382,0.0,0.006965352333562436,0.1457375017215261,0.4686841996614506
1415,07:18:00,0.3988206083178151,0.5352357320099257,0.4614101906303034,0.029019049314580214,0.6685743140885371
630,06:09:00,0.0003491620111731843,0.0,0.017617515885858637,0.030354281645005525,0.6776636929809794
377,01:56:00,0.00040735567970204837,0.0,0.014465011643051697,0.08969200640911512,0.468103012960781
670,07:44:00,0.6516512633055156,0.9260055754679408,0.8203352146399865,0.005297410638339882,0.9559931923170428
1181,16:15:00,0.6519630664183735,0.8783291976840364,0.7194715238583889,0.2692540502047356,0.05756606631880156
48,20:27:00,0.004364525139664804,0.0,0.01038007656786527,0.17605483354103646,0.5362733546540988
155,22:14:00,0.004170546244568593,0.0,0.011712120614121524,0.15447747908136011,0.4862817707456656
847,10:41:00,0.7118637492240844,0.9857733664185278,0.8398883056399733,0.15218087947302805,0.49890590809628005
1090,14:44:00,0.6998758535071383,0.949875930521092,0.7836760468879505,0.2563290012462168,0.07372496212758789
1023,13:37:00,0.7734326505276227,1.0,0.8729229979871334,0.266263129784582,0.010099309880491458
990,13:04:00,0.9980602110490376,1.0,0.9027607846232779,0.9157201353035418,0.3413566739606126
733,08:47:00,0.638351495505437,0.889446435682995,0.7695399350094065,0.059608727474135474,0.7031363967906636
1173,16:07:00,0.6716756328022622,0.9082437275985664,0.7469642551735933,0.2714022906652426,0.11670313639679065
1034,13:48:00,0.763268156424581,1.0,0.8635986896633381,0.26359266512373114,0.08180441003198112
179,22:38:00,0.0040347610180012415,0.0,0.011757359845881277,0.149300808529363,0.4840427728004622
322,01:01:00,0.00011207669494447893,0.0,0.010903027193432556,0.10368524123197398,0.424507658643326
1189,16:23:00,0.6288795779019243,0.8451612903225807,0.691409795950586,0.2686131386861311,0.11917185658979955
1176,16:10:00,0.6670934202358783,0.9024813895781638,0.7418498638354976,0.2697881431369058,0.06463558323514568
427,02:46:00,0.00028019173736119733,0.0,0.013083632632119035,0.080695507685004,0.5363481643569171
741,08:55:00,0.6453289882060831,0.8989247311827957,0.7762166002289146,0.06918283781377954,0.7099814845985524
1124,15:18:00,0.6801675977653631,0.9222497932175348,0.7589888305639974,0.2638063022965993,0.09998316781686578
1187,16:21:00,0.6337678460583488,0.8538461538461539,0.6976260014997829,0.26914723161830145,0.12725130449419292
361,01:40:00,0.00039226843230567615,0.0,0.01115956900974868,0.09545625383261093,0.4658400194505224
1190,16:24:00,0.6260604179598592,0.840621266427718,0.6889002907473916,0.2678021086780207,0.09919766593727204
538,04:37:00,0.00013578522656734946,0.0,0.018727552591072345,0.040395228769805946,0.7104864500925772
1335,18:49:00,0.0256052141527002,0.0020678246484697183,0.028851087342621536,0.2147765711233756,0.2908601245581551
575,05:14:00,0.00013578522656734946,0.0,0.016951493862730427,0.03179633256186532,0.7094765191045278
